Category,Description
Sobic.003G382600.v3.1,SORG
Sobic.003G382800.v3.1,SORG
Sobic.003G382900.v3.1,SORG
Sobic.003G383300.v3.1,SORG
Sobic.003G383600.v3.1,SORG
Sobic.003G383700.v3.1,SORG
Sobic.003G383800.v3.1,SORG
Sobic.003G383900.v3.1,SORG
Sobic.003G384100.v3.1,SORG
Sobic.003G384200.v3.1,SORG
Sobic.003G384300.v3.1,SORG
Sobic.003G384700.v3.1,SORG
Sobic.003G384800.v3.1,SORG
Sobic.003G384900.v3.1,SORG
Sobic.003G385000.v3.1,SORG
Sobic.003G385100.v3.1,SORG
Sobic.003G385300.v3.1,SORG
Sobic.003G385500.v3.1,SORG
Sobic.003G385700.v3.1,SORG
Sobic.003G385900.v3.1,SORG
Sobic.003G386000.v3.1,SORG
Sobic.003G386100.v3.1,SORG
Sobic.003G386200.v3.1,SORG
Sobic.003G386300.v3.1,SORG
Sobic.003G386500.v3.1,SORG
Sobic.003G386700.v3.1,SORG
Sobic.003G386800.v3.1,SORG
Sobic.003G387000.v3.1,SORG
Sobic.003G387100.v3.1,SORG
Sobic.003G387200.v3.1,SORG
Sobic.003G387300.v3.1,SORG
Sobic.003G387500.v3.1,SORG
Sobic.003G387600.v3.1,SORG
Sobic.003G387700.v3.1,SORG
Sobic.003G387800.v3.1,SORG
Sobic.003G387900.v3.1,SORG
Sobic.003G388000.v3.1,SORG
Sobic.003G388100.v3.1,SORG
Sobic.003G388150.v3.1,SORG
Sobic.003G388251.v3.1,SORG
Sobic.003G388300.v3.1,SORG
Sobic.003G388400.v3.1,SORG
Sobic.003G388500.v3.1,SORG
Sobic.003G388700.v3.1,SORG
Sobic.003G388900.v3.1,SORG
Sobic.003G389000.v3.1,SORG
Sobic.003G389100.v3.1,SORG
Sobic.003G389200.v3.1,SORG
Sobic.003G389300.v3.1,SORG
Sobic.003G389400.v3.1,SORG
Sobic.003G389500.v3.1,SORG
Sobic.003G389700.v3.1,SORG
Sobic.003G389800.v3.1,SORG
Sobic.003G390100.v3.1,SORG
Sobic.003G390300.v3.1,SORG
Sobic.003G390400.v3.1,SORG
Sobic.003G390500.v3.1,SORG
Sobic.003G390600.v3.1,SORG
Sobic.003G390700.v3.1,SORG
Sobic.003G390800.v3.1,SORG
Sobic.003G391100.v3.1,SORG
Sobic.003G391200.v3.1,SORG
Sobic.003G391300.v3.1,SORG
Sobic.003G391400.v3.1,SORG
Sobic.003G391500.v3.1,SORG
Sobic.003G391600.v3.1,SORG
Sobic.003G391900.v3.1,SORG
Sobic.003G392000.v3.1,SORG
Sobic.003G392100.v3.1,SORG
Sobic.003G392200.v3.1,SORG
Sobic.003G392550.v3.1,SORG
Sobic.003G392600.v3.1,SORG
Sobic.003G392700.v3.1,SORG
Sobic.003G392800.v3.1,SORG
Sobic.003G392900.v3.1,SORG
Sobic.003G393100.v3.1,SORG
Sobic.003G393200.v3.1,SORG
Sobic.003G393300.v3.1,SORG
Sobic.003G393400.v3.1,SORG
Sobic.003G393500.v3.1,SORG
Sobic.003G393700.v3.1,SORG
Sobic.003G393800.v3.1,SORG
Sobic.003G393900.v3.1,SORG
Sobic.003G394100.v3.1,SORG
Sobic.003G394200.v3.1,SORG
Sobic.003G394300.v3.1,SORG
Sobic.003G394400.v3.1,SORG
Sobic.003G394500.v3.1,SORG
Sobic.003G394600.v3.1,SORG
Sobic.003G394900.v3.1,SORG
Sobic.003G395100.v3.1,SORG
Sobic.003G395300.v3.1,SORG
Sobic.003G395400.v3.1,SORG
Sobic.003G395500.v3.1,SORG
Sobic.003G395600.v3.1,SORG
Sobic.003G395900.v3.1,SORG
Sobic.003G396000.v3.1,SORG
Sobic.003G396100.v3.1,SORG
Sobic.003G396200.v3.1,SORG
Sobic.003G396300.v3.1,SORG
Sobic.003G396600.v3.1,SORG
Sobic.003G396700.v3.1,SORG
Sobic.003G396800.v3.1,SORG
Sobic.003G396900.v3.1,SORG
Sobic.003G397000.v3.1,SORG
Sobic.003G397100.v3.1,SORG
Sobic.003G397200.v3.1,SORG
Sobic.003G397300.v3.1,SORG
Sobic.003G397400.v3.1,SORG
Sobic.003G397500.v3.1,SORG
Sobic.003G397600.v3.1,SORG
Sobic.003G397700.v3.1,SORG
Sobic.003G397800.v3.1,SORG
Sobic.003G397900.v3.1,SORG
Sobic.003G398100.v3.1,SORG
Sobic.003G398300.v3.1,SORG
Sobic.003G398400.v3.1,SORG
Sobic.003G398500.v3.1,SORG
Sobic.003G398700.v3.1,SORG
Sobic.003G398800.v3.1,SORG
Sobic.003G398900.v3.1,SORG
Sobic.003G399000.v3.1,SORG
Sobic.003G399100.v3.1,SORG
Sobic.003G399400.v3.1,SORG
Sobic.003G399600.v3.1,SORG
Sobic.003G399700.v3.1,SORG
Sobic.003G399900.v3.1,SORG
Sobic.003G400100.v3.1,SORG
Sobic.003G400200.v3.1,SORG
Sobic.003G400400.v3.1,SORG
Sobic.003G400600.v3.1,SORG
Sobic.003G400800.v3.1,SORG
Sobic.003G400900.v3.1,SORG
Sobic.003G401000.v3.1,SORG
Sobic.003G401100.v3.1,SORG
Sobic.003G401200.v3.1,SORG
Sobic.003G401400.v3.1,SORG
Sobic.003G401500.v3.1,SORG
Sobic.003G401600.v3.1,SORG
Sobic.003G401800.v3.1,SORG
Sobic.003G401900.v3.1,SORG
Sobic.003G402000.v3.1,SORG
Sobic.003G402100.v3.1,SORG
Sobic.003G402200.v3.1,SORG
Sobic.003G402300.v3.1,SORG
Sobic.003G402400.v3.1,SORG
Sobic.003G402500.v3.1,SORG
Sobic.003G402550.v3.1,SORG
Sobic.003G402600.v3.1,SORG
Sobic.003G402700.v3.1,SORG
Sobic.003G402800.v3.1,SORG
Sobic.003G402900.v3.1,SORG
Sobic.003G403300.v3.1,SORG
Sobic.003G403400.v3.1,SORG
Sobic.003G403500.v3.1,SORG
Sobic.003G403700.v3.1,SORG
Sobic.003G403800.v3.1,SORG
Sobic.003G404000.v3.1,SORG
Sobic.003G404100.v3.1,SORG
Sobic.003G404200.v3.1,SORG
Sobic.003G404300.v3.1,SORG
Sobic.003G404400.v3.1,SORG
Sobic.003G404500.v3.1,SORG
Sobic.003G404600.v3.1,SORG
Sobic.003G404900.v3.1,SORG
Sobic.003G405000.v3.1,SORG
Sobic.003G405200.v3.1,SORG
Sobic.003G405300.v3.1,SORG
Sobic.003G405500.v3.1,SORG
Sobic.003G405600.v3.1,SORG
Sobic.003G405800.v3.1,SORG
Sobic.003G405900.v3.1,SORG
Sobic.003G406000.v3.1,SORG
Sobic.003G406240.v3.1,SORG
Sobic.003G406300.v3.1,SORG
Sobic.003G406400.v3.1,SORG
Sobic.003G406500.v3.1,SORG
Sobic.003G406600.v3.1,SORG
Sobic.003G406700.v3.1,SORG
Sobic.003G406800.v3.1,SORG
Sobic.003G407001.v3.1,SORG
Sobic.003G407100.v3.1,SORG
Sobic.003G407200.v3.1,SORG
Sobic.003G407300.v3.1,SORG
Sobic.003G407500.v3.1,SORG
Sobic.003G407600.v3.1,SORG
Sobic.003G407700.v3.1,SORG
Sobic.003G407800.v3.1,SORG
Sobic.003G407900.v3.1,SORG
Sobic.003G408000.v3.1,SORG
Sobic.003G408100.v3.1,SORG
Sobic.003G408200.v3.1,SORG
Sobic.003G408400.v3.1,SORG
Sobic.003G408500.v3.1,SORG
Sobic.003G408600.v3.1,SORG
Sobic.003G408800.v3.1,SORG
Sobic.003G408900.v3.1,SORG
Sobic.003G409200.v3.1,SORG
Sobic.003G409300.v3.1,SORG
Sobic.003G409400.v3.1,SORG
Sobic.003G409500.v3.1,SORG
Sobic.003G409600.v3.1,SORG
Sobic.003G409700.v3.1,SORG
Sobic.003G409800.v3.1,SORG
Sobic.003G409900.v3.1,SORG
Sobic.003G410000.v3.1,SORG
Sobic.003G410100.v3.1,SORG
Sobic.003G410200.v3.1,SORG
Sobic.003G410400.v3.1,SORG
Sobic.003G410500.v3.1,SORG
Sobic.003G410600.v3.1,SORG
Sobic.003G410700.v3.1,SORG
Sobic.003G410800.v3.1,SORG
Sobic.003G410900.v3.1,SORG
Sobic.003G411000.v3.1,SORG
Sobic.003G411200.v3.1,SORG
Sobic.003G411300.v3.1,SORG
Sobic.003G411400.v3.1,SORG
Sobic.003G411600.v3.1,SORG
Sobic.003G411700.v3.1,SORG
Sobic.003G411800.v3.1,SORG
Sobic.003G411900.v3.1,SORG
Sobic.003G412000.v3.1,SORG
Sobic.003G412100.v3.1,SORG
Sobic.003G412200.v3.1,SORG
Sobic.003G412300.v3.1,SORG
Sobic.003G412400.v3.1,SORG
Sobic.003G412600.v3.1,SORG
Sobic.003G412700.v3.1,SORG
Sobic.003G412800.v3.1,SORG
Sobic.003G412900.v3.1,SORG
Sobic.003G413000.v3.1,SORG
Sobic.003G413100.v3.1,SORG
Sobic.003G413201.v3.1,SORG
Sobic.003G413500.v3.1,SORG
Sobic.003G413600.v3.1,SORG
Sobic.003G413700.v3.1,SORG
Sobic.003G413800.v3.1,SORG
Sobic.003G413900.v3.1,SORG
Sobic.003G414300.v3.1,SORG
Sobic.003G414400.v3.1,SORG
Sobic.003G414500.v3.1,SORG
Sobic.003G414600.v3.1,SORG
Sobic.003G414800.v3.1,SORG
Sobic.003G414900.v3.1,SORG
Sobic.003G415100.v3.1,SORG
Sobic.003G415500.v3.1,SORG
Sobic.003G415900.v3.1,SORG
Sobic.003G416000.v3.1,SORG
Sobic.003G416100.v3.1,SORG
Sobic.003G416300.v3.1,SORG
Sobic.003G416400.v3.1,SORG
Sobic.003G416500.v3.1,SORG
Sobic.003G416600.v3.1,SORG
Sobic.003G416700.v3.1,SORG
Sobic.003G416800.v3.1,SORG
Sobic.003G416900.v3.1,SORG
Sobic.003G417000.v3.1,SORG
Sobic.003G417100.v3.1,SORG
Sobic.003G417200.v3.1,SORG
Sobic.003G417350.v3.1,SORG
Sobic.003G417500.v3.1,SORG
Sobic.003G417800.v3.1,SORG
Sobic.003G417900.v3.1,SORG
Sobic.003G418000.v3.1,SORG
Sobic.003G418100.v3.1,SORG
Sobic.003G418200.v3.1,SORG
Sobic.003G418300.v3.1,SORG
Sobic.003G418500.v3.1,SORG
Sobic.003G418700.v3.1,SORG
Sobic.003G418766.v3.1,SORG
Sobic.003G419000.v3.1,SORG
Sobic.003G419100.v3.1,SORG
Sobic.003G419300.v3.1,SORG
Sobic.003G419400.v3.1,SORG
Sobic.003G419500.v3.1,SORG
Sobic.003G419600.v3.1,SORG
Sobic.003G419700.v3.1,SORG
Sobic.003G419800.v3.1,SORG
Sobic.003G419900.v3.1,SORG
Sobic.003G420000.v3.1,SORG
Sobic.003G420100.v3.1,SORG
Sobic.003G420201.v3.1,SORG
Sobic.003G420300.v3.1,SORG
Sobic.003G420400.v3.1,SORG
Sobic.003G420600.v3.1,SORG
Sobic.003G420700.v3.1,SORG
Sobic.003G420800.v3.1,SORG
Sobic.003G420900.v3.1,SORG
Sobic.003G421000.v3.1,SORG
Sobic.003G421100.v3.1,SORG
Sobic.003G421201.v3.1,SORG
Sobic.003G421300.v3.1,SORG
Sobic.003G421400.v3.1,SORG
Sobic.003G421700.v3.1,SORG
Sobic.003G421800.v3.1,SORG
Sobic.003G421900.v3.1,SORG
Sobic.003G422000.v3.1,SORG
Sobic.003G422200.v3.1,SORG
Sobic.003G422300.v3.1,SORG
Sobic.003G422500.v3.1,SORG
Sobic.003G422600.v3.1,SORG
Sobic.003G422700.v3.1,SORG
Sobic.003G422800.v3.1,SORG
Sobic.003G422900.v3.1,SORG
Sobic.003G423000.v3.1,SORG
Sobic.003G423100.v3.1,SORG
Sobic.003G423200.v3.1,SORG
Sobic.003G423300.v3.1,SORG
Sobic.003G423500.v3.1,SORG
Sobic.003G423600.v3.1,SORG
Sobic.003G423700.v3.1,SORG
Sobic.003G423800.v3.1,SORG
Sobic.003G423900.v3.1,SORG
Sobic.003G424000.v3.1,SORG
Sobic.003G424100.v3.1,SORG
Sobic.003G424200.v3.1,SORG
Sobic.003G424400.v3.1,SORG
Sobic.003G424500.v3.1,SORG
Sobic.003G424800.v3.1,SORG
Sobic.003G424950.v3.1,SORG
Sobic.003G425100.v3.1,SORG
Sobic.003G425200.v3.1,SORG
Sobic.003G425300.v3.1,SORG
Sobic.003G425500.v3.1,SORG
Sobic.003G425600.v3.1,SORG
Sobic.003G425850.v3.1,SORG
Sobic.003G425900.v3.1,SORG
Sobic.003G426000.v3.1,SORG
Sobic.003G426100.v3.1,SORG
Sobic.003G426200.v3.1,SORG
Sobic.003G426300.v3.1,SORG
Sobic.003G426400.v3.1,SORG
Sobic.003G426500.v3.1,SORG
Sobic.003G426600.v3.1,SORG
Sobic.003G426700.v3.1,SORG
Sobic.003G426800.v3.1,SORG
Sobic.003G426900.v3.1,SORG
Sobic.003G427000.v3.1,SORG
Sobic.003G427100.v3.1,SORG
Sobic.003G427200.v3.1,SORG
Sobic.003G427400.v3.1,SORG
Sobic.003G427500.v3.1,SORG
Sobic.003G427600.v3.1,SORG
Sobic.003G427700.v3.1,SORG
Sobic.003G427800.v3.1,SORG
Sobic.003G427900.v3.1,SORG
Sobic.003G428000.v3.1,SORG
Sobic.003G428100.v3.1,SORG
Sobic.003G428200.v3.1,SORG
Sobic.003G428300.v3.1,SORG
Sobic.003G428400.v3.1,SORG
Sobic.003G428600.v3.1,SORG
Sobic.003G428700.v3.1,SORG
Sobic.003G428800.v3.1,SORG
Sobic.003G428900.v3.1,SORG
Sobic.003G429000.v3.1,SORG
Sobic.003G429200.v3.1,SORG
Sobic.003G429300.v3.1,SORG
Sobic.003G429650.v3.1,SORG
Sobic.003G429700.v3.1,SORG
Sobic.003G429800.v3.1,SORG
Sobic.003G430100.v3.1,SORG
Sobic.003G430400.v3.1,SORG
Sobic.003G430600.v3.1,SORG
Sobic.003G430800.v3.1,SORG
Sobic.003G430900.v3.1,SORG
Sobic.003G431000.v3.1,SORG
Sobic.003G431100.v3.1,SORG
Sobic.003G431400.v3.1,SORG
Sobic.003G431700.v3.1,SORG
Sobic.003G431900.v3.1,SORG
Sobic.003G432000.v3.1,SORG
Sobic.003G432100.v3.1,SORG
Sobic.003G432300.v3.1,SORG
Sobic.003G432500.v3.1,SORG
Sobic.003G432700.v3.1,SORG
Sobic.003G432800.v3.1,SORG
Sobic.003G432900.v3.1,SORG
Sobic.003G433100.v3.1,SORG
Sobic.003G433200.v3.1,SORG
Sobic.003G433300.v3.1,SORG
Sobic.003G433400.v3.1,SORG
Sobic.003G433500.v3.1,SORG
Sobic.003G433600.v3.1,SORG
Sobic.003G433750.v3.1,SORG
Sobic.003G433900.v3.1,SORG
Sobic.003G434000.v3.1,SORG
Sobic.003G434200.v3.1,SORG
Sobic.003G434600.v3.1,SORG
Sobic.003G434700.v3.1,SORG
Sobic.003G434800.v3.1,SORG
Sobic.003G434900.v3.1,SORG
Sobic.003G435000.v3.1,SORG
Sobic.003G435100.v3.1,SORG
Sobic.003G435200.v3.1,SORG
Sobic.003G435300.v3.1,SORG
Sobic.003G435400.v3.1,SORG
Sobic.003G435500.v3.1,SORG
Sobic.003G435600.v3.1,SORG
Sobic.003G435700.v3.1,SORG
Sobic.003G435800.v3.1,SORG
Sobic.003G436200.v3.1,SORG
Sobic.003G436300.v3.1,SORG
Sobic.003G436500.v3.1,SORG
Sobic.003G436600.v3.1,SORG
Sobic.003G436700.v3.1,SORG
Sobic.003G436800.v3.1,SORG
Sobic.003G437100.v3.1,SORG
Sobic.003G437200.v3.1,SORG
Sobic.003G437300.v3.1,SORG
Sobic.003G437400.v3.1,SORG
Sobic.003G437500.v3.1,SORG
Sobic.003G437600.v3.1,SORG
Sobic.003G437800.v3.1,SORG
Sobic.003G438200.v3.1,SORG
Sobic.003G438400.v3.1,SORG
Sobic.003G438600.v3.1,SORG
Sobic.003G438800.v3.1,SORG
Sobic.003G438900.v3.1,SORG
Sobic.003G439100.v3.1,SORG
Sobic.003G439200.v3.1,SORG
Sobic.003G439600.v3.1,SORG
Sobic.003G439700.v3.1,SORG
Sobic.003G439800.v3.1,SORG
Sobic.003G440300.v3.1,SORG
Sobic.003G440400.v3.1,SORG
Sobic.003G440600.v3.1,SORG
Sobic.003G440700.v3.1,SORG
Sobic.003G440800.v3.1,SORG
Sobic.003G440900.v3.1,SORG
Sobic.003G441000.v3.1,SORG
Sobic.003G441200.v3.1,SORG
Sobic.003G441500.v3.1,SORG
Sobic.003G441601.v3.1,SORG
Sobic.003G441700.v3.1,SORG
Sobic.003G441800.v3.1,SORG
Sobic.003G441900.v3.1,SORG
Sobic.003G442000.v3.1,SORG
Sobic.003G442100.v3.1,SORG
Sobic.003G442200.v3.1,SORG
Sobic.003G442300.v3.1,SORG
Sobic.003G442400.v3.1,SORG
Sobic.003G442500.v3.1,SORG
Sobic.003G442700.v3.1,SORG
Sobic.003G442800.v3.1,SORG
Sobic.003G442900.v3.1,SORG
Sobic.003G443000.v3.1,SORG
Sobic.003G443100.v3.1,SORG
Sobic.003G443200.v3.1,SORG
Sobic.003G443300.v3.1,SORG
Sobic.003G443400.v3.1,SORG
Sobic.003G443500.v3.1,SORG
Sobic.003G443700.v3.1,SORG
Sobic.003G444100.v3.1,SORG
Sobic.003G444200.v3.1,SORG
Sobic.003G444300.v3.1,SORG
Sobic.003G444500.v3.1,SORG
Sobic.003G444600.v3.1,SORG
Sobic.003G444800.v3.1,SORG
Sobic.003G444900.v3.1,SORG
Sobic.003G445000.v3.1,SORG
Sobic.003G445100.v3.1,SORG
Sobic.003G445200.v3.1,SORG
Sobic.003G445400.v3.1,SORG
Sobic.003G445500.v3.1,SORG
Sobic.003G445700.v3.1,SORG
Sobic.003G445800.v3.1,SORG
Sobic.003G445900.v3.1,SORG
Sobic.003G446100.v3.1,SORG
Sobic.004G000100.v3.1,SORG
Sobic.004G000300.v3.1,SORG
Sobic.004G000400.v3.1,SORG
Sobic.004G000500.v3.1,SORG
Sobic.004G000601.v3.1,SORG
Sobic.004G001000.v3.1,SORG
Sobic.004G001100.v3.1,SORG
Sobic.004G001300.v3.1,SORG
Sobic.004G001400.v3.1,SORG
Sobic.004G001500.v3.1,SORG
Sobic.004G001600.v3.1,SORG
Sobic.004G001900.v3.1,SORG
Sobic.004G002100.v3.1,SORG
Sobic.004G002200.v3.1,SORG
Sobic.004G002300.v3.1,SORG
Sobic.004G002350.v3.1,SORG
Sobic.004G002400.v3.1,SORG
Sobic.004G002500.v3.1,SORG
Sobic.004G002600.v3.1,SORG
Sobic.004G002901.v3.1,SORG
Sobic.004G003100.v3.1,SORG
Sobic.004G003300.v3.1,SORG
Sobic.004G003401.v3.1,SORG
Sobic.004G003700.v3.1,SORG
Sobic.004G003900.v3.1,SORG
Sobic.004G004100.v3.1,SORG
Sobic.004G004300.v3.1,SORG
Sobic.004G004400.v3.1,SORG
Sobic.004G004500.v3.1,SORG
Sobic.004G004600.v3.1,SORG
Sobic.004G004800.v3.1,SORG
Sobic.004G005000.v3.1,SORG
Sobic.004G005100.v3.1,SORG
Sobic.004G005200.v3.1,SORG
Sobic.004G005300.v3.1,SORG
Sobic.004G005400.v3.1,SORG
Sobic.004G006000.v3.1,SORG
Sobic.004G006100.v3.1,SORG
Sobic.004G006200.v3.1,SORG
Sobic.004G006300.v3.1,SORG
Sobic.004G006500.v3.1,SORG
Sobic.004G006600.v3.1,SORG
Sobic.004G006700.v3.1,SORG
Sobic.004G006800.v3.1,SORG
Sobic.004G006900.v3.1,SORG
Sobic.004G006966.v3.1,SORG
Sobic.004G007032.v3.1,SORG
Sobic.004G007100.v3.1,SORG
Sobic.004G007133.v3.1,SORG
Sobic.004G007166.v3.1,SORG
Sobic.004G007200.v3.1,SORG
Sobic.004G007300.v3.1,SORG
Sobic.004G007400.v3.1,SORG
Sobic.004G007500.v3.1,SORG
Sobic.004G007600.v3.1,SORG
Sobic.004G007700.v3.1,SORG
Sobic.004G007800.v3.1,SORG
Sobic.004G007850.v3.1,SORG
Sobic.004G007900.v3.1,SORG
Sobic.004G008000.v3.1,SORG
Sobic.004G008200.v3.1,SORG
Sobic.004G008300.v3.1,SORG
Sobic.004G008400.v3.1,SORG
Sobic.004G008600.v3.1,SORG
Sobic.004G008800.v3.1,SORG
Sobic.004G008900.v3.1,SORG
Sobic.004G009000.v3.1,SORG
Sobic.004G009100.v3.1,SORG
Sobic.004G009200.v3.1,SORG
Sobic.004G009300.v3.1,SORG
Sobic.004G009400.v3.1,SORG
Sobic.004G009500.v3.1,SORG
Sobic.004G009600.v3.1,SORG
Sobic.004G009800.v3.1,SORG
Sobic.004G009900.v3.1,SORG
Sobic.004G010000.v3.1,SORG
Sobic.004G010101.v3.1,SORG
Sobic.004G010151.v3.1,SORG
Sobic.004G010300.v3.1,SORG
Sobic.004G010500.v3.1,SORG
Sobic.004G010600.v3.1,SORG
Sobic.004G010700.v3.1,SORG
Sobic.004G010900.v3.1,SORG
Sobic.004G011000.v3.1,SORG
Sobic.004G011100.v3.1,SORG
Sobic.004G011300.v3.1,SORG
Sobic.004G011433.v3.1,SORG
Sobic.004G011566.v3.1,SORG
Sobic.004G011700.v3.1,SORG
Sobic.004G011900.v3.1,SORG
Sobic.004G012000.v3.1,SORG
Sobic.004G012100.v3.1,SORG
Sobic.004G012200.v3.1,SORG
Sobic.004G012300.v3.1,SORG
Sobic.004G012400.v3.1,SORG
Sobic.004G012700.v3.1,SORG
Sobic.004G012800.v3.1,SORG
Sobic.004G012900.v3.1,SORG
Sobic.004G013000.v3.1,SORG
Sobic.004G013100.v3.1,SORG
Sobic.004G013300.v3.1,SORG
Sobic.004G013400.v3.1,SORG
Sobic.004G013500.v3.1,SORG
Sobic.004G013600.v3.1,SORG
Sobic.004G013700.v3.1,SORG
Sobic.004G013800.v3.1,SORG
Sobic.004G014000.v3.1,SORG
Sobic.004G014100.v3.1,SORG
Sobic.004G015300.v3.1,SORG
Sobic.004G015400.v3.1,SORG
Sobic.004G015700.v3.1,SORG
Sobic.004G015800.v3.1,SORG
Sobic.004G015900.v3.1,SORG
Sobic.004G016000.v3.1,SORG
Sobic.004G016300.v3.1,SORG
Sobic.004G016400.v3.1,SORG
Sobic.004G016500.v3.1,SORG
Sobic.004G016800.v3.1,SORG
Sobic.004G017000.v3.1,SORG
Sobic.004G017100.v3.1,SORG
Sobic.004G017300.v3.1,SORG
Sobic.004G017400.v3.1,SORG
Sobic.004G017800.v3.1,SORG
Sobic.004G017900.v3.1,SORG
Sobic.004G018000.v3.1,SORG
Sobic.004G018100.v3.1,SORG
Sobic.004G018200.v3.1,SORG
Sobic.004G018300.v3.1,SORG
Sobic.004G018400.v3.1,SORG
Sobic.004G018500.v3.1,SORG
Sobic.004G018700.v3.1,SORG
Sobic.004G018800.v3.1,SORG
Sobic.004G019200.v3.1,SORG
Sobic.004G019500.v3.1,SORG
Sobic.004G019600.v3.1,SORG
Sobic.004G019700.v3.1,SORG
Sobic.004G019800.v3.1,SORG
Sobic.004G020000.v3.1,SORG
Sobic.004G020100.v3.1,SORG
Sobic.004G020300.v3.1,SORG
Sobic.004G020401.v3.1,SORG
Sobic.004G020600.v3.1,SORG
Sobic.004G020700.v3.1,SORG
Sobic.004G020800.v3.1,SORG
Sobic.004G020900.v3.1,SORG
Sobic.004G021000.v3.1,SORG
Sobic.004G021100.v3.1,SORG
Sobic.004G021200.v3.1,SORG
Sobic.004G021300.v3.1,SORG
Sobic.004G021500.v3.1,SORG
Sobic.004G021600.v3.1,SORG
Sobic.004G021700.v3.1,SORG
Sobic.004G021800.v3.1,SORG
Sobic.004G022300.v3.1,SORG
Sobic.004G022432.v3.1,SORG
Sobic.004G022600.v3.1,SORG
Sobic.004G022700.v3.1,SORG
Sobic.004G022800.v3.1,SORG
Sobic.004G022850.v3.1,SORG
Sobic.004G022950.v3.1,SORG
Sobic.004G023000.v3.1,SORG
Sobic.004G023100.v3.1,SORG
Sobic.004G023200.v3.1,SORG
Sobic.004G023400.v3.1,SORG
Sobic.004G023700.v3.1,SORG
Sobic.004G023900.v3.1,SORG
Sobic.004G024100.v3.1,SORG
Sobic.004G024200.v3.1,SORG
Sobic.004G024300.v3.1,SORG
Sobic.004G024400.v3.1,SORG
Sobic.004G024600.v3.1,SORG
Sobic.004G024700.v3.1,SORG
Sobic.004G025000.v3.1,SORG
Sobic.004G025100.v3.1,SORG
Sobic.004G025200.v3.1,SORG
Sobic.004G025300.v3.1,SORG
Sobic.004G025400.v3.1,SORG
Sobic.004G025700.v3.1,SORG
Sobic.004G025800.v3.1,SORG
Sobic.004G026000.v3.1,SORG
Sobic.004G026100.v3.1,SORG
Sobic.004G026200.v3.1,SORG
Sobic.004G026300.v3.1,SORG
Sobic.004G026400.v3.1,SORG
Sobic.004G026500.v3.1,SORG
Sobic.004G026700.v3.1,SORG
Sobic.004G027000.v3.1,SORG
Sobic.004G027100.v3.1,SORG
Sobic.004G027200.v3.1,SORG
Sobic.004G027300.v3.1,SORG
Sobic.004G027400.v3.1,SORG
Sobic.004G027500.v3.1,SORG
Sobic.004G027700.v3.1,SORG
Sobic.004G027800.v3.1,SORG
Sobic.004G027900.v3.1,SORG
Sobic.004G028000.v3.1,SORG
Sobic.004G028200.v3.1,SORG
Sobic.004G028300.v3.1,SORG
Sobic.004G028400.v3.1,SORG
Sobic.004G028500.v3.1,SORG
Sobic.004G028700.v3.1,SORG
Sobic.004G028800.v3.1,SORG
Sobic.004G028900.v3.1,SORG
Sobic.004G029100.v3.1,SORG
Sobic.004G029400.v3.1,SORG
Sobic.004G029900.v3.1,SORG
Sobic.004G030000.v3.1,SORG
Sobic.004G030100.v3.1,SORG
Sobic.004G030200.v3.1,SORG
Sobic.004G030300.v3.1,SORG
Sobic.004G030400.v3.1,SORG
Sobic.004G030501.v3.1,SORG
Sobic.004G030600.v3.1,SORG
Sobic.004G030700.v3.1,SORG
Sobic.004G030800.v3.1,SORG
Sobic.004G030900.v3.1,SORG
Sobic.004G031001.v3.1,SORG
Sobic.004G031100.v3.1,SORG
Sobic.004G031200.v3.1,SORG
Sobic.004G031300.v3.1,SORG
Sobic.004G031400.v3.1,SORG
Sobic.004G031501.v3.1,SORG
Sobic.004G031600.v3.1,SORG
Sobic.004G031700.v3.1,SORG
Sobic.004G031800.v3.1,SORG
Sobic.004G032000.v3.1,SORG
Sobic.004G032100.v3.1,SORG
Sobic.004G032200.v3.1,SORG
Sobic.004G032300.v3.1,SORG
Sobic.004G032400.v3.1,SORG
Sobic.004G032500.v3.1,SORG
Sobic.004G032800.v3.1,SORG
Sobic.004G032900.v3.1,SORG
Sobic.004G033000.v3.1,SORG
Sobic.004G033100.v3.1,SORG
Sobic.004G033200.v3.1,SORG
Sobic.004G033300.v3.1,SORG
Sobic.004G033500.v3.1,SORG
Sobic.004G033600.v3.1,SORG
Sobic.004G033700.v3.1,SORG
Sobic.004G033800.v3.1,SORG
Sobic.004G033900.v3.1,SORG
Sobic.004G034000.v3.1,SORG
Sobic.004G034100.v3.1,SORG
Sobic.004G034200.v3.1,SORG
Sobic.004G034300.v3.1,SORG
Sobic.004G034400.v3.1,SORG
Sobic.004G034500.v3.1,SORG
Sobic.004G034600.v3.1,SORG
Sobic.004G034800.v3.1,SORG
Sobic.004G034900.v3.1,SORG
Sobic.004G035000.v3.1,SORG
Sobic.004G035100.v3.1,SORG
Sobic.004G035200.v3.1,SORG
Sobic.004G035300.v3.1,SORG
Sobic.004G035400.v3.1,SORG
Sobic.004G035800.v3.1,SORG
Sobic.004G035900.v3.1,SORG
Sobic.004G036100.v3.1,SORG
Sobic.004G036200.v3.1,SORG
Sobic.004G036300.v3.1,SORG
Sobic.004G036500.v3.1,SORG
Sobic.004G036600.v3.1,SORG
Sobic.004G036700.v3.1,SORG
Sobic.004G036800.v3.1,SORG
Sobic.004G036900.v3.1,SORG
